,id,budget,popularity,vote_average,revenue,title
418,39691,85000000,11.77398,4.9,112483764,Cats & Dogs 2 : The Revenge of Kitty Galore
1593,76489,30000000,14.585968,4.9,54819301,The Three Stooges
4340,93856,0,20.649145,4.9,18112929,Chernobyl Diaries
4705,28666,0,0.619979,4.9,0,The Woman Chaser
3958,234212,3000000,12.564554,4.9,3387000,Demonic
2360,146227,18000000,16.520516,4.9,10501938,Getaway
2352,20483,18000000,4.492858999999999,4.9,16702864,Catch That Kid
2432,9310,17000000,7.864011,4.9,7314027,American Dreamz
1569,16300,0,9.166658,4.9,0,Down to Earth
2338,10535,18000000,11.238522,4.9,0,Spy Hard
775,10384,90000000,5.762037,4.9,14828081,Supernova
2174,47941,20000000,0.173964,4.9,2297493,Under the Rainbow
4680,54702,450000,1.077321,4.9,0,Malevolence
4723,299245,100000,18.045782,4.9,42664410,The Gallows
2095,14405,20000000,12.25264,4.9,149281606,Beverly Hills Chihuahua
91,47933,165000000,48.775723,4.9,389681935,Independence Day: Resurgence
4035,254472,2500000,4.2704889999999995,4.9,0,Stung
4191,246449,1493619,2.492747,4.9,0,Against the Wild
555,10808,70000000,13.543053,4.9,176104344,Dr. Dolittle 2
1794,15028,26000000,5.894163,4.9,38793283,Clockstoppers
1485,10685,33000000,7.339908,4.9,0,The Watcher
1251,10802,45000000,14.513304999999999,4.9,20350754,Showgirls
1451,14113,35000000,10.304172,4.9,12506188,Zoom
3268,19489,0,1.5694489999999999,4.9,0,Held Up
226,42888,120000000,11.137655,4.9,48668907,How Do You Know
3352,10117,7000000,6.872783999999999,4.9,20256975,Action Jackson
251,38745,112000000,22.845143,4.9,237382724,Gulliver's Travels
1213,440,40000000,39.381913,4.9,41797066,Aliens vs Predator: Requiem
3342,10727,0,11.199544,4.9,0,Darkness Falls
3137,78383,10,10.013629,4.9,10000000,Nurse 3-D
4538,13983,0,0.459625,4.9,0,Finishing The Game
3285,153397,0,0.812776,4.9,0,Restless
1911,65055,28000000,8.363702,4.9,10126458,Shark Night
292,2486,100000000,30.863434,4.9,249288105,Eragon
1822,208763,26000000,7.182761,4.9,0,Forbidden Kingdom
1236,10391,40000000,3.3219489999999996,4.9,0,Bless the Child
3147,106845,9500000,5.346205,4.9,0,Re-Kill
4599,25678,0,5.061107,4.9,0,American Ninja 2: The Confrontation
1428,11918,35000000,19.088655,4.9,25871834,Superhero Movie
3560,242512,5000000,56.30466,4.9,103590271,Ouija
3546,13173,0,3.865122,4.9,0,The Ten
162,10048,135000000,17.88953,4.9,76932943,Stealth
265,10588,0,18.251129000000002,4.9,0,The Cat in the Hat
4642,1424,0,5.7423589999999995,4.9,0,November
4420,84178,0,7.207051,4.9,0,Black Rock
3170,10472,9000000,3.269459,4.9,0,Down to You
3094,10071,0,8.312153,4.9,0,The Brothers Solomon
665,10783,65000000,2.952595,4.9,0,Lucky Numbers
2048,42586,0,0.816883,4.9,0,Darling Lili
3515,168027,0,4.448353,4.9,0,Freaky Deaky
1872,11237,20000000,9.855474000000001,4.9,70992898,Anacondas: The Hunt for the Blood Orchid
4506,278348,0,1.501688,4.8,0,The Maid's Room
1656,57089,30000000,10.694417,4.8,13521829,Hoodwinked Too! Hood VS. Evil
2199,10710,40000000,9.842771,4.8,0,Envy
2729,54518,13000000,6.735922,4.8,98441954,Justin Bieber: Never Say Never
2329,8617,0,9.642041,4.8,14796236,Prom Night
2744,15489,0,7.964289,4.8,0,Snow Day
4493,138976,625000,0.283059,4.8,0,Treachery
1735,10016,28000000,13.145204999999999,4.8,14010832,Ghosts of Mars
83,79698,27000000,2.418535,4.8,0,The Lovers
2655,9288,0,4.901936,4.8,0,Dungeons & Dragons: Wrath of the Dragon God
2603,12257,15000000,3.033471,4.8,10443316,Home Fries
4651,70687,250000,0.130169,4.8,0,The Sticky Fingers of Time
2466,39180,0,6.5790169999999994,4.8,0,See Spot Run
4401,43630,0,0.0206,4.8,0,The Helix... Loaded
2460,13788,16000000,15.788784,4.8,76514050,The Unborn
2500,73935,16000000,7.2518970000000005,4.8,0,Vamps
4614,68412,0,0.17817,4.8,0,3 Backyards
2896,44555,0,1.416796,4.8,0,"A Woman, a Gun and a Noodle Shop"
2423,26602,34000000,3.9600980000000003,4.8,19693891,Summer Catch
4526,36825,0,0.082978,4.8,0,The R.M.
1801,16784,30000000,3.3140940000000003,4.8,14000000,Welcome to Mooseport
2774,47502,13000000,1.6473349999999998,4.8,9789900,Faithful
4415,92635,1000000,0.6534949999999999,4.8,0,Snow White: A Deadly Summer
1934,20309,25000000,2.9093459999999998,4.8,0,Say It Isn't So
2633,13853,15000000,5.484679,4.8,0,The Clan of the Cave Bear
4529,125052,0,0.36446999999999996,4.8,0,Hurricane Streets
2649,74536,15000000,7.701186,4.8,0,The Son of No One
4489,158752,650,1.352222,4.8,0,Escape from Tomorrow
2244,77948,20000000,15.131867000000002,4.8,16863583,The Cold Light of Day
3539,27451,0,5.336243,4.8,0,Harvard Man
1274,56715,0,10.844882,4.8,0,Just Visiting
490,10077,80000000,7.342892,4.8,5989640,A Sound of Thunder
3744,165864,4500000,2.503612,4.8,0,Hansel and Gretel Get Baked
4101,15186,2000000,1.9568599999999998,4.8,2506446,Full Frontal
1482,71469,30000000,23.328823,4.8,64626786,The Darkest Hour
4314,137955,1200000,0.057564,4.8,0,Crowsnest
3686,40185,0,0.20323,4.8,0,Camping Sauvage
3116,24663,0,1.388136,4.8,0,The Open Road
4094,43839,2000000,0.48397399999999996,4.8,4000000,Alexander's Ragtime Band
668,9947,43000000,28.613892,4.8,56681566,Elektra
3760,18713,0,1.7354619999999998,4.8,0,The Jerky Boys
4036,332285,35000000,3.674294,4.8,0,Antibirth
3097,12779,10000000,4.570043,4.8,598645,Swept Away
1254,10461,63600000,4.494788,4.8,19412993,Get Carter
3081,329440,10000000,19.865989000000003,4.8,40055439,The Forest
3592,10283,5000000,12.904615,4.8,14000000,Friday the 13th Part VIII: Jason Takes Manhattan
4038,13569,0,1.9467150000000002,4.8,0,Thr3e
3968,176077,0,1.9988259999999998,4.8,0,Enter the Dangerous Mind
1626,4474,0,20.252143,4.8,60896147,My Super Ex-Girlfriend
3175,9656,9000000,4.134327,4.8,21510851,Black Christmas
3195,39806,9000000,0.717811,4.8,771499,Princess Kaiulani
3241,14114,0,3.8045970000000002,4.8,0,You Got Served
3840,22007,0,3.2800809999999996,4.8,0,Train
3478,13991,7000000,7.034617999999999,4.8,6230276,College
1449,9616,35000000,3.746806,4.8,11560806,The Order
1633,9920,30000000,15.89534,4.8,31070211,Ultraviolet
767,11679,60000000,36.689223,4.7,71073932,xXx: State of the Union
1084,9625,45000000,6.250282,4.7,0,The Glimmer Man
2612,9557,20000000,7.034752,4.7,8586376,Boat Trip
2833,19084,12000000,4.623609,4.7,31179516,Johnson Family Vacation
1089,9826,45000000,9.025236,4.7,17300889,The Phantom
138,10196,150000000,33.769335999999996,4.7,318502923,The Last Airbender
2827,17130,12000000,6.7033190000000005,4.7,61141030,Crossroads
2614,57943,0,0.116873,4.7,0,The Love Letter
1882,9290,21150000,6.081772,4.7,39438674,Crocodile Dundee in Los Angeles
1453,49478,0,0.9123950000000001,4.7,0,Warriors of Virtue
2149,6933,20000000,12.458131,4.7,0,One Missed Call
997,329833,50000000,37.253774,4.7,55969000,Zoolander 2
3652,18442,5000000,3.0543400000000003,4.7,0,Decoys
3118,22805,0,10.955567,4.7,0,Motherhood
517,11026,80000000,15.761384,4.7,78000586,Exorcist: The Beginning
3671,290825,5000000,8.618793,4.7,0,Yoga Hosers
1059,9360,45000000,27.684779,4.7,136885767,Anaconda
1878,6116,25000000,6.889436999999999,4.7,100000000,Spice World
2622,36047,15000000,0.249245,4.7,5217498,The In Crowd
1447,37498,33000000,2.706207,4.7,0,Knock Off
3578,16096,0,3.6735660000000006,4.7,0,House Party 2
2728,70829,13400000,0.6807529999999999,4.7,16700000,The Last Godfather
2410,21765,17000000,3.5603300000000004,4.7,0,Good Boy!
1824,254024,0,7.336256,4.7,0,The Face of an Angel
1899,17170,0,2.753501,4.7,0,"Bright Lights, Big City"
4537,45145,500000,1.354816,4.7,0,Johnny Suede
1880,21724,0,7.326034,4.7,0,Dance Flick
3523,147767,0,0.11434200000000001,4.7,126,Khiladi 786
4047,74457,0,0.19726400000000002,4.7,0,Redemption Road
3024,42684,10000000,26.268209000000002,4.7,66821036,Skyline
805,71676,57000000,48.622278,4.7,149217355,Ghost Rider: Spirit of Vengeance
4388,112456,1000000,0.341461,4.7,0,Hardflip
2222,14396,20000000,9.361460000000001,4.7,10337477,Code Name: The Cleaner
2566,23706,15000000,13.237835,4.7,40105542,All About Steve
4383,39183,1000000,0.436148,4.7,0,Once in a Lifetime: The Extraordinary Story of the New York Cosmos
1155,12279,38000000,21.998734,4.7,197011982,Spy Kids 3-D: Game Over
3502,13827,6000000,2.404626,4.7,69497,"Surfer, Dude"
4783,226458,0,3.619167,4.7,0,Backmask
3495,59728,6000000,0.215464,4.7,399611,The 5th Quarter
2548,13411,0,7.314796,4.7,0,Malibu's Most Wanted
2033,11453,22000000,10.259461,4.7,22400154,Deuce Bigalow: European Gigolo
3904,34086,3000000,1.586598,4.7,15369573,Spaced Invaders
2496,12657,16000000,9.400404,4.7,14822346,Soul Plane
4601,371690,350000,0.249561,4.7,0,Rotor DR1
4414,34592,0,1.563711,4.7,0,ZMD: Zombies of Mass Destruction
2231,14220,0,4.9613059999999995,4.7,6575282,Strange Wilderness
1654,11058,25000000,12.10235,4.7,30114487,Godsend
413,12107,84000000,17.783361,4.7,123307945,Nutty Professor II: The Klumps
1978,20697,24000000,3.113009,4.7,12372410,Ready to Rumble
782,8285,60000000,14.84856,4.7,39031337,The Spirit
1249,10718,40000000,7.360792999999999,4.7,46546197,Torque
4690,25786,0,4.980585,4.6,0,Samantha: An American Girl Holiday
4701,5822,150000,0.132878,4.6,15200000,Sweet Sweetback's Baadasssss Song
3494,27549,6000000,1.478505,4.6,869325,Beastmaster 2: Through the Portal of Time
1353,75531,36000000,1.068453,4.6,3003296,Isn't She Great
2425,16028,17000000,4.5442160000000005,4.6,0,They
3853,39303,3500000,1.271621,4.6,0,2:13
4509,75986,550000,0.001586,4.6,0,Love Letters
4347,76487,1000000,13.152822,4.6,101758490,The Devil Inside
3630,3028,0,0.805312,4.6,0,Jekyll and Hyde ... Together Again
4682,69270,13000000,4.009379,4.6,0,Super Hybrid
1897,10167,13000000,6.337063,4.6,0,Half Past Dead
1029,5393,47000000,10.410933,4.6,38085778,Happily N'Ever After
3969,260947,3000000,1.968679,4.6,0,Something Wicked
1436,35169,35000000,13.668632999999998,4.6,39340177,Furry Vengeance
2117,8968,20000000,11.62423,4.6,67192859,Boogeyman
3267,23570,8000000,2.149469,4.6,0,The Pallbearer
748,17610,60000000,25.293538,4.6,62357900,Year One
2485,18475,16000000,0.8305959999999999,4.6,12,The Cookout
3736,29426,4000000,10.789912,4.6,0,Survival of the Dead
4044,61038,2450000,0.500753,4.6,0,Go for It!
1722,10577,28000000,6.7567710000000005,4.6,33000337,Dracula 2000
2861,6020,12000000,3.4445419999999998,4.6,0,Sorority Boys
4113,42889,2000000,3.125382,4.6,563706,The Virginity Hit
1238,9306,40000000,13.210898,4.6,49627779,The Island of Dr. Moreau
3687,68202,4,0.28076,4.6,0,Without Men
2589,13166,0,8.710294000000001,4.6,0,Freddy Got Fingered
2023,11090,22000000,13.786075,4.6,84772742,The Animal
2780,157544,13000000,10.475368,4.6,1784763,The Vatican Tapes
2874,10944,12000000,10.536092,4.6,23,In the Cut
608,3093,70000000,13.483386999999999,4.6,38629478,Basic Instinct 2
2292,16110,0,1.916351,4.6,0,Thomas and the Magic Railroad
2400,241254,18000000,21.638673,4.6,266586800,The Prince
3299,256687,0,2.214925,4.6,0,Swelter
2472,13972,16000000,8.8321,4.6,50007546,The Women
1924,15992,25000000,3.888776,4.6,10719357,Abandon
4207,283686,0,3.215465,4.6,0,Out of the Dark
4009,126509,2500000,0.973582,4.6,33400000,2016: Obama's America
2139,4258,20000000,36.819044,4.6,78378744,Scary Movie 5
3317,34341,7500000,1.369528,4.5,4245870,Men with Brooms
2555,11442,13000000,11.045592999999998,4.5,37664855,Halloween: Resurrection
560,10477,94000000,8.468586,4.5,54744738,Driven
3383,33676,7000000,2.550045,4.5,1246141,Losin' It
2684,12158,14000000,6.772614999999999,4.5,19800000,Vampire in Brooklyn
1295,8842,39000000,2.817364,4.5,6614280,Against the Ropes
725,10067,50000000,4.280619000000001,4.5,61112916,The Shaggy Dog
2685,11586,14000000,11.543363000000001,4.5,30749142,Exorcist II: The Heretic
3198,17926,9000000,2.0095970000000003,4.5,1046166,Undiscovered
4040,356216,2500000,1.7595060000000002,4.5,0,The Rise of the Krays
2658,40880,0,0.16536700000000001,4.5,0,Pandaemonium
4545,139715,500000,2.3918470000000003,4.5,0,Detention of the Dead
4067,69640,0,0.47908999999999996,4.5,0,Lies in Plain Sight
2777,24227,3000000,1.2791059999999999,4.5,1200000,Excessive Force
3666,297596,15000000,10.480089999999999,4.5,0,Dying of the Light
4236,66025,0,0.414754,4.5,330048,Mooz-lum
2209,18885,0,2.645722,4.5,0,3 Ninjas Kick Back
3806,257087,4000000,12.822534,4.5,0,The Veil
4476,13429,0,3.283886,4.5,0,Donkey Punch
1729,10383,0,3.312385,4.5,0,Lost Souls
4220,308529,17000000,6.526587999999999,4.5,0,Kickboxer: Vengeance
4413,335874,0,0.24385300000000001,4.5,0,Childless
3791,125123,0,0.541652,4.5,0,Among Giants
3915,53862,0,0.185373,4.5,9016377,Trippin'
3146,10306,10500000,11.225044,4.5,14144000,Poltergeist III
1802,8011,26000000,7.9644509999999995,4.5,36800000,Highlander: The Final Dimension
959,9624,50000000,9.114168,4.5,49000000,On Deadly Ground
2388,332411,18000000,10.144222000000001,4.5,0,I Am Wrath
2696,11470,11000000,11.220642999999999,4.5,16951798,Jason X
2264,43935,20000000,10.617236,4.5,4634062,Dylan Dog: Dead of Night
2445,79694,17000000,6.385234,4.5,9627492,The Apparition
4743,85860,0,0.838957,4.5,0,The FP
4157,309919,2000000,2.00163,4.4,0,The Curse of Downers Grove
4158,299553,2000000,1.187764,4.4,0,Shark Lake
2383,17436,18000000,6.333869,4.4,382174,The Informers
1908,12770,0,7.321181,4.4,0,Stealing Harvard
4145,18616,2000000,4.346271,4.4,0,No Man's Land: The Rise of Reeker
311,11692,100000000,12.092241,4.4,7103973,The Adventures of Pluto Nash
3752,146203,5000000,10.605752,4.4,15179302,The Last Exorcism Part II
3333,29064,0,1.288173,4.4,2400000,The Omega Code
3079,67911,10000000,3.919057,4.4,0,Bucky Larson: Born to Be a Star
4745,33468,62000,2.407048,4.4,0,The Brain That Wouldn't Die
3355,79316,7000000,14.741589000000001,4.4,36433975,Devil's Due
965,9879,50000000,11.106005999999999,4.4,113309743,Striptease
1769,56288,27000000,14.788073,4.4,85564310,Spy Kids: All the Time in the World
1035,20533,47000000,22.581313,4.4,10539000,Jonah Hex
960,14199,50000000,12.311010000000001,4.4,69425966,The Adventures of Sharkboy and Lavagirl
242,166424,120000000,38.126095,4.4,167977596,Fantastic Four
2576,12212,14000000,8.885017,4.4,38574362,Urban Legends: Final Cut
2687,2830,14000000,14.813614000000001,4.4,0,My Boss's Daughter
4213,298584,0,5.379319000000001,4.4,0,Cabin Fever
3810,251979,0,4.118612000000001,4.4,0,The Perfect Wave
3462,14144,6000000,12.601677,4.4,18197398,Daddy Day Camp
4328,202604,0,0.447166,4.4,0,The Vatican Exorcisms
2705,14033,0,3.231848,4.4,0,Soul Survivors
610,188207,70000000,25.020428,4.4,61279452,The Legend of Hercules
3053,87818,6000000,35.350303000000004,4.4,32438988,Movie 43
4396,91122,0,0.10846800000000001,4.4,0,16 to Life
4313,107315,0,1.36514,4.4,0,Below Zero
2592,12211,25000000,11.782725,4.4,15843608,Highlander: Endgame
793,889,83000000,6.248309,4.4,59468275,The Flintstones in Viva Rock Vegas
4564,94072,0,0.161517,4.3,0,Straight Out of Brooklyn
2185,18357,35000000,6.908351,4.3,0,The Country Bears
602,10550,70000000,8.37378,4.3,19924033,Ballistic: Ecks vs. Sever
2567,11531,0,3.890223,4.3,0,Book of Shadows: Blair Witch 2
2848,26710,0,4.480167,4.3,51,My Baby's Daddy
2492,8854,16000000,2.8487270000000002,4.3,1686429,Steel
2903,345003,1200000,0.489271,4.3,0,10 Days in a Madhouse
2906,357837,0,0.18623399999999998,4.3,0,Dancin' It's On
4205,66468,0,0.13455999999999999,4.3,2592808,N-Secure
682,12177,62000000,13.218008,4.3,41819064,The Love Guru
1324,14324,38000000,6.760922,4.3,5410749,Virgin Territory
3132,42057,0,1.259968,4.3,0,It's a Wonderful Afterlife
3231,11818,10000000,1.465762,4.3,0,Valley of the Wolves: Iraq
518,332,75000000,17.561954999999998,4.3,0,Inspector Gadget
543,23685,75000000,8.098369,4.3,5409517,Monkeybone
3598,14745,0,8.309894,4.3,0,The Haunting of Molly Hartley
1904,1831,25000000,3.7075110000000002,4.3,24362772,The Next Best Thing
3609,351819,20000000,14.947588,4.3,21164799,Fifty Shades of Black
3142,250066,10000000,11.431434,4.3,0,American Heist
3280,110683,0,0.289433,4.3,0,The Wicked Lady
3300,220488,0,1.86453,4.3,0,My Lucky Star
721,10628,0,10.292864,4.3,0,Kangaroo Jack
3982,356483,0,0.687656,4.3,0,Unnatural
1011,53953,0,0.7167640000000001,4.3,0,The Tooth Fairy
1069,15045,0,7.157635000000001,4.3,0,Fat Albert
3127,66767,10000000,2.873796,4.3,0,Beat the World
1285,19495,25000000,8.212017999999999,4.3,0,Nomad: The Warrior
4668,70478,100000,1.183892,4.3,27000000,The Stewardesses
4256,356841,0,1.105357,4.2,0,Checkmate
210,415,125000000,50.073575,4.2,238207122,Batman & Robin
4512,211086,550000,0.48088000000000003,4.2,0,Faith Connections
4187,205126,1800000,1.9594049999999998,4.2,0,Independence Daysaster
4317,157422,0,1.906151,4.2,0,The Wicked Within
859,14623,57000000,9.27875,4.2,28283637,Thunderbirds
3907,10285,3000000,10.341982000000002,4.2,15938065,Jason Goes to Hell: The Final Friday
303,314,100000000,32.271938,4.2,82102379,Catwoman
2132,40264,20000000,17.165039,4.2,80547866,Vampires Suck
2504,35696,15600000,2.2449470000000002,4.2,0,Juwanna Mann
1270,10366,45000000,14.566664000000001,4.2,10667893,Universal Soldier: The Return
3793,133575,4000000,0.409089,4.2,0,The Velocity of Gary
1256,12704,55000000,2.410546,4.2,14375181,Ishtar
4574,308467,0,0.160234,4.2,0,Roadside
4787,86304,0,3.5459910000000003,4.2,0,All Superheroes Must Die
4540,19844,0,1.6542599999999998,4.2,0,Kiss the Bride
3522,14351,5800000,3.201886,4.2,7000000,Crossover
4658,150211,0,1.084387,4.2,0,The Frozen
4156,312793,0,1.332804,4.2,0,The Walking Deceased
2046,5550,22000000,14.725467000000002,4.2,10696210,RoboCop 3
3656,57876,5000000,7.794,4.2,0,Area 51
1983,40688,24000000,2.353441,4.1,4562146,Meet the Deedles
3978,351043,3000000,3.0778849999999998,4.1,0,Amnesiac
2228,13948,20000000,2.6053740000000003,4.1,7000000,An American Carol
4647,109729,250000,6.978907,4.1,56825,The Canyons
3808,114635,4000000,1.390659,4.1,0,The Helpers
2433,11411,17000000,17.062117,4.1,19300000,Superman IV: The Quest for Peace
3874,301748,3300000,2.964785,4.1,45000,The Opposite Sex
784,2312,60000000,15.406173,4.1,0,In the Name of the King: A Dungeon Siege Tale
3667,299552,0,1.136568,4.1,0,Born Of War
3746,241251,4000000,24.161735,4.1,52425855,The Boy Next Door
2931,17708,11000000,3.4957580000000004,4.1,23978402,Corky Romano
1956,242166,25000000,3.344158,4.1,0,Red Sky
499,71880,79000000,22.132417999999998,4.1,149673788,Jack and Jill
3111,11546,0,11.946898,4.1,126247,Police Academy: Mission to Moscow
4308,86331,1344000,20.422245999999998,4.1,0,Desire
1621,10152,19000000,15.677470000000001,4.1,39267515,Dumb and Dumberer: When Harry Met Lloyd
1404,11667,35000000,19.286099,4.1,99423521,Street Fighter
259,1639,160000000,23.336875,4.1,164508066,Speed 2: Cruise Control
3306,389425,8000000,2.101718,4.1,0,Code of Honor
3067,34043,0,3.084874,4.1,0,On the Line
4426,248402,0,0.6543399999999999,4.1,0,A Fine Step
3428,10496,0,1.537859,4.1,10,Bats
4289,278316,0,4.480579,4.1,0,Da Sweet Blood of Jesus
4070,322443,0,0.803761,4.1,0,The Timber
4334,244776,0,0.926084,4.1,0,The Sleepwalker
1099,38153,45000000,3.848893,4.0,2154540,Shadow Conspiracy
4385,206412,0,0.6900890000000001,4.0,0,Lisa Picard Is Famous
3948,50942,0,2.857848,4.0,0,Creature
3133,17577,10000000,5.0994720000000004,4.0,0,The Devil's Tomb
3361,77156,0,0.00037200000000000004,4.0,0,Alien Zone
2715,23988,108,7.4105229999999995,4.0,0,Stan Helsing
4543,73511,0,0.218736,4.0,0,The Californians
3318,15365,0,1.8218400000000001,4.0,0,Witless Protection
4530,96238,0,0.039077,4.0,0,Never Again
1650,10350,30000000,5.2595849999999995,4.0,0,Wing Commander
4424,287524,1,1.859965,4.0,0,Fear Clinic
1134,9607,48000000,14.587367,4.0,20915465,Super Mario Bros.
1518,10253,70000000,4.822033,4.0,53587404,Dragon Wars: D-War
3525,55567,0,0.30592199999999997,3.9,531826,Standing Ovation
3954,38033,0,2.504156,3.9,0,Chain Letter
503,17711,76000000,8.981427,3.9,35134820,The Adventures of Rocky & Bullwinkle
3642,199933,5000000,1.7310349999999999,3.9,846704,Atlas Shrugged Part III: Who is John Galt?
3264,59930,0,0.26966100000000004,3.9,8880705,The Inkwell
1001,15268,50000000,8.139676,3.9,12764201,Street Fighter: The Legend of Chun-Li
2921,256092,12000000,3.94487,3.9,0,Drive Hard
